#Program: R2: Genomics analysis and visualization platform
#Website: https://r2.amc.nl
#Support: r2-support@amsterdamumc.nl
#Date: 2025-04-17 (03:26:38)
#Dataset: ps_avgpres_nbadam88_u133p2
#Kaplan_modus: median
#Minimal presentcalls: 1
#Multiple_testing: fdr 0.05
#Result_set (passed/total): 3074/12121
#Survival: overall-c1103
#filter: manual gene selection (0)
#H:probeset	hugo	pvalue	express	sublist
230730_at	SGCD	0.00694704738461539	21.1	low
226586_at	ANKS6	0.00695019584409136	70.4	high
1552296_at	BEST4	0.00700426655257936	2	low
204454_at	LDOC1	0.00711996073376301	315.6	high
227249_at	NDE1	0.00712418081764123	149.4	high
235518_at	SLC8A1	0.00715973481921743	309.3	low
1563549_a_at	ANO8	0.00716189086633663	94.7	high
201877_s_at	PPP2R5C	0.007174840326571	769	low
203375_s_at	TPP2	0.00718525926310584	357.7	high
213244_at	SCAMP4	0.00718817840336135	84.9	high
200619_at	SF3B2	0.00722067852272727	422.6	high
217800_s_at	NDFIP1	0.00722627084444444	1218.3	low
204072_s_at	FRY	0.0072423274136229	406.6	low
225061_at	DNAJA4	0.00724951807597435	147.3	low
225898_at	WDR54	0.00724958922583826	439.8	high
209099_x_at	JAG1	0.00727015070970922	340.6	low
225816_at	JADE1	0.00728549722167488	318.7	high
202207_at	ARL4C	0.00731489226870079	460.2	low
212731_at	ANKRD46	0.00731730029049729	613.7	low
224974_at	SUDS3	0.00733699094933596	211.8	low
208712_at	CCND1	0.00736145157817109	965.3	low
218108_at	UBR7	0.00736280832596956	308.1	high
213269_at	ZNF248	0.00736422190078586	179.7	low
229754_at	TMEM44-AS1	0.00736647074201474	49.3	high
213238_at	ATP10D	0.00736886722684958	219.2	high
238480_at	TTC39C	0.0073715068842002	179.7	low
222451_s_at	ZDHHC9	0.007371707	167.4	high
203680_at	PRKAR2B	0.00737389565473271	720.8	low
215884_s_at	UBQLN2	0.00737570566601371	874.7	high
230774_at	PTGR2	0.00739440329417523	29.5	high
226785_at	ATP11C	0.00742162188356164	509.3	high
214247_s_at	DKK3	0.00742765396577017	299.3	low
201360_at	CST3	0.00749233015151515	673.4	high
202737_s_at	LSM4	0.00750969078651685	689.6	high
223284_at	NAT14	0.00754536686676428	134.9	high
217972_at	CHCHD3	0.007546269453125	475.3	high
204416_x_at	APOC1	0.00759714716585366	265.2	low
202184_s_at	NUP133	0.00767198429058996	611.1	high
206450_at	DBH	0.00770634514132554	389.6	low
202836_s_at	TXNL4A	0.00770690139308329	1301.6	high
226410_at	CTU2	0.00771337972262774	72.9	high
225139_at	NFATC3	0.00771683996105161	137.5	high
226610_at	CENPV	0.00774865581225681	1333.1	high
212713_at	MFAP4	0.00777564801652892	87.9	high
64486_at	CORO1B	0.00781080067055393	131.4	high
225845_at	ZBTB44	0.00784264003883495	469.3	low
1555889_a_at	CRTAP	0.00784609578436134	435.5	high
225671_at	SPNS2	0.00786094781174187	70.7	high
223150_s_at	PTPN23	0.00788840320407174	113.9	high
229170_s_at	CFAP70	0.00788851593023256	11.7	low
40273_at	SPHK2	0.0078889957613967	61.7	high
231914_at	NUDT14	0.00791204878450363	19.3	low
210754_s_at	LYN	0.00795480226524685	129.4	high
223056_s_at	XPO5	0.00800466619922631	218.9	high
227108_at	STARD9	0.00800490308659894	48	low
215537_x_at	DDAH2	0.00801743515708071	182.7	low
227869_at	FAM104B	0.00803276822222222	74.8	high
207525_s_at	GIPC1	0.00805393920811202	121.3	high
204081_at	NRGN	0.0080542641023166	24.3	high
236381_s_at	WRAP73	0.00808054972503618	127.6	high
210231_x_at	SET	0.00814649254098361	1427.6	high
224637_at	OST4	0.00815224829479769	1255.2	high
212126_at	CBX5	0.0081531395373494	668.8	high
219292_at	THAP1	0.00817654194898941	144.2	low
225855_at	EPB41L5	0.00817913641791045	216.6	low
204444_at	KIF11	0.00819993513214801	322.2	high
203079_s_at	CUL2	0.00820265365384615	168.4	low
222830_at	GRHL1	0.00820636592592592	43.3	low
204254_s_at	VDR	0.00824361837253961	36.9	high
223550_s_at	CA10	0.00824687922670509	17.5	low
235117_at	CHAC2	0.00824780540786948	130.2	high
226118_at	CENPO	0.00825274417266187	165.6	high
1555758_a_at	CDKN3	0.00826099026845638	247.2	high
203241_at	UVRAG	0.00829094985146143	61	low
200878_at	EPAS1	0.00829626721264368	2043.9	high
201361_at	TMEM109	0.0082981606504065	117.3	high
206273_at	PRELID3A	0.00829899932057416	40.6	high
226312_at	RICTOR	0.00830134739109622	390.7	low
51774_s_at	UBE2D4	0.00830508671128107	169.5	low
213288_at	MBOAT2	0.00831156766475645	413.2	low
200668_s_at	UBE2D3	0.00831258527472527	1733.3	high
204305_at	MIPEP	0.00834387654415275	62.7	high
202037_s_at	SFRP1	0.00837875690839695	471.3	low
225016_at	APCDD1	0.00839221740581783	77.5	high
228106_at	DCAF16	0.00844356486177312	390.8	high
224691_at	UHMK1	0.00849867466412577	628.8	low
208933_s_at	LGALS8	0.00851540653333333	217.4	low
226612_at	UBE2QL1	0.00856033365540219	32.4	low
235729_at	ZNF514	0.00857142685061846	176.7	high
214058_at	MYCL	0.00861714915834522	17	low
227370_at	FAM171B	0.00867579009980989	829.6	low
232037_at	IGDCC3	0.00869809869833729	73.7	high
204641_at	NEK2	0.00871497597815764	158.2	high
219061_s_at	LAGE3	0.00873563403891789	268.6	high
224792_at	TNKS1BP1	0.00874498554976303	88.6	high
229721_x_at	DERL3	0.00874878722143196	31	high
228499_at	PFKFB4	0.008750925	39	low
231906_at	HOXD8	0.00878786854571293	395	high
225383_at	ZNF275	0.00884230393465909	153.8	high
223162_s_at	KIAA1147	0.0089109714197823	279.6	high
218694_at	ARMCX1	0.00891885426679281	1071.5	low
200746_s_at	GNB1	0.00894357870921986	1326.5	low
233748_x_at	PRKAG2	0.00894418776676109	82.7	low
212006_at	UBXN4	0.00894537815777043	549.1	low
207168_s_at	H2AFY	0.00894754347826087	2350.2	high
203570_at	LOXL1	0.00894894745634733	129.4	high
213938_at	ERC2	0.00895799074528302	191.8	low
1487_at	ESRRA	0.00902651612918435	82.6	high
201395_at	RBM5	0.00902968803487276	799	low
222999_s_at	CCNL2	0.00905986228921338	827.9	low
243824_at	LINC01410	0.00909600015065913	89.8	high
241389_at	CHRNB2	0.00911065696	46.4	high
209476_at	TMX1	0.00911526566321731	830.5	high
221641_s_at	ACOT9	0.00914693855665256	105.4	high
227096_at	JOSD2	0.00916823558478159	76.1	high
210428_s_at	HGS	0.00917070307511737	367.2	high
218903_s_at	NABP2	0.0091707212593985	208.3	high
202169_s_at	AASDHPPT	0.00917754796339747	878.8	low
205367_at	SH2B2	0.00919951509142053	284.7	high
231270_at	CA13	0.00920098742495309	33.4	low
225455_at	TADA1	0.009266260262418	486.5	high
220727_at	KCNK10	0.00929229355971897	35.1	low
229538_s_at	IQGAP3	0.00931427349719101	79.6	high
225562_at	RASA3	0.00932806522695367	107	high
228468_at	MASTL	0.00941526171188026	164.7	high
1555764_s_at	TIMM10	0.00944701333333333	572.6	high
235520_at	ZNF280C	0.00947379851004204	92.4	high
219203_at	EMC9	0.00947454390654206	141.9	high
225543_at	GTF3C4	0.00950200427438171	259.6	high
219249_s_at	FKBP10	0.00950576126984127	89.1	high
209436_at	SPON1	0.00952516121268657	188.6	high
229103_at	WNT3	0.00957123887179487	97.4	high
203624_at	AKAP17A	0.00957734093662628	224	high
227929_at	LIN7A	0.00958795375873312	55.8	low
229623_at	TMEM150C	0.00959330878026071	91.6	low
215510_at	ETV2	0.00962460418799442	11.1	low
219733_s_at	SLC27A5	0.00965703500929368	16	low
230220_at	UNC80	0.00965831258484426	211.2	low
210844_x_at	CTNNA1	0.00966009873953488	786.9	low
236172_at	LTB4R	0.00970192313516024	51.2	high
205744_at	DOC2A	0.009711880909935	34.6	high
217815_at	SUPT16H	0.00971862342459397	429.6	high
213599_at	OIP5	0.00975453778756957	93.2	high
222240_s_at	ISYNA1	0.00981756044969866	279.5	high
226874_at	KLHL8	0.00985272166821131	537	high
201440_at	DDX23	0.00985691829787234	184.4	high
200833_s_at	RAP1B	0.00985996515039334	1138.5	low
229116_at	CNKSR2	0.00986234143518518	207.4	low
225991_at	TMEM41A	0.00986258653543307	78	high
227203_at	FBXL17	0.00994353491909385	231.7	low
205377_s_at	ACHE	0.00996946648798521	10.9	low
227812_at	TNFRSF19	0.0100088667621247	85.5	low
212973_at	RPIA	0.0100182918975069	289.4	high
225545_at	EEF2K	0.0100231217074296	185.6	high
48106_at	SLC48A1	0.0100560691236162	105.4	high
225582_at	ITPRIP	0.0101146364084832	48.6	high
206050_s_at	RNH1	0.0103261424285714	298.9	high
210879_s_at	RAB11FIP5	0.0103265225195762	105.6	high
230021_at	TICRR	0.0103392743580304	23.9	high
215293_s_at	PGAP2	0.0103438671961326	86.1	high
225862_at	SLC25A26	0.0103521368629255	150.3	high
221235_s_at	TGFBRAP1	0.0103591917517241	150.1	high
226507_at	PAK1	0.0103702198208544	180.4	low
206144_at	MAGI1	0.010370752109375	122.3	low
202344_at	HSF1	0.0103937853259871	167.4	high
204462_s_at	SLC16A2	0.0103982493345571	46.8	high
202408_s_at	PRPF31	0.010511353440367	373.3	high
227284_at	ZNF766	0.010511717827681	253	high
226909_at	ZNF518B	0.0105162596286107	196.8	low
202534_x_at	DHFR	0.0106273907466789	1033.6	high
209820_s_at	TBL3	0.0106284631272894	66.7	high
200654_at	P4HB	0.0106288133684211	1136.8	high
213081_at	ZBTB22	0.0106391439844465	48.6	low
214106_s_at	GMDS	0.010644865048011	70.9	high
242592_at	GPR137C	0.0106505254844607	180.8	low
218039_at	NUSAP1	0.010657675801736	861.7	high
224926_at	EXOC4	0.0107917303333333	681.2	low
226554_at	ZBTB7A	0.0107984728239051	142.9	high
218184_at	TULP4	0.0108011762015504	309.8	low
200860_s_at	CNOT1	0.0108021289821999	423.3	high
223042_s_at	FUNDC2	0.0108483778314351	1094.3	high
204178_s_at	RBM14	0.0108498418915223	166.9	high
218619_s_at	SUV39H1	0.010877714367031	83.3	high
227325_at	INAFM1	0.0108798250477924	180.7	high
205598_at	TRAIP	0.0108884409872611	34.3	high
209399_at	HLCS	0.0109003012005457	53.9	high
222108_at	AMIGO2	0.0109120404409091	457	low
206016_at	CCDC22	0.0109270099409628	103.4	high
227801_at	TRIM59	0.0109277891549296	196.1	high
227226_at	MRAP2	0.0109701649455535	20.5	low
217870_s_at	CMPK1	0.0109707979800272	414.3	low
243606_at	NXPE3	0.0109971426382593	46.9	low
228550_at	RTN4R	0.0110004808888889	61.6	high
205171_at	PTPN4	0.0110034975735627	136.7	high
231864_at	ZNF33A	0.0110045834375	527	low
218845_at	DUSP22	0.0110078121930222	135.1	low
223136_at	AIG1	0.0110119723372514	274.6	low
208614_s_at	FLNB	0.0110143214518318	195.5	high
226395_at	HOOK3	0.0110176599230769	245.2	low
1554572_a_at	SUV39H2	0.0111203331616983	271.4	high
203931_s_at	MRPL12	0.0111240436421148	334.9	high
204275_at	CAPN15	0.0111307991196388	48.9	high
228738_at	D2HGDH	0.0112005478880866	55.5	high
202115_s_at	NOC2L	0.0112076331709517	119.7	high
205512_s_at	AIFM1	0.0112590379450203	68.6	high
220937_s_at	ST6GALNAC4	0.0112633490802525	43.1	high
225540_at	MAP2	0.0112718202117117	1620.3	low
208606_s_at	WNT4	0.0112778213456346	11.5	low
203334_at	DHX8	0.0112809344754615	141.2	high
228286_at	GEN1	0.0112964121322537	116.8	high
220802_at	KCNH4	0.0113915054631295	16.4	high
225650_at	SAMD1	0.0114411889483146	113.2	high
208716_s_at	TMCO1	0.0115269294249775	1042.1	high
205308_at	ZC2HC1A	0.0115986050381679	279	low
200649_at	NUCB1	0.011631970964991	118.6	high
231018_at	PALM3	0.0116685696724989	7.2	low
205944_s_at	CLTCL1	0.0117012764035874	45.7	low
224643_at	PRRC1	0.0117523716494845	416.6	high
220988_s_at	C1QTNF3	0.0118325831944444	53.1	low
209440_at	PRPS1	0.0118419944469324	287	high
220166_at	CNNM1	0.0118503663921218	48.1	high
229075_at	SPATA5	0.0118580800536913	91.6	high
1557139_at	DDX11-AS1	0.0118600949329159	16	high
225446_at	BRWD1	0.0118950519892713	166.7	low
218145_at	TRIB3	0.0119616242786958	98.8	high
224669_at	SYS1	0.0119629070643432	90.7	high
203994_s_at	C21ORF2	0.0119791826773762	15.7	low
212158_at	SDC2	0.0119818790580357	252.1	low
238549_at	CBFA2T2	0.012001898470116	378.6	low
231040_at	RORB	0.0120063287472136	79.5	low
214775_at	N4BP3	0.0121261854545455	28.2	high
202675_at	SDHB	0.0121300165122494	164.2	low
228708_at	RAB27B	0.0121383234238646	374.7	low
227418_at	MSANTD4	0.0121763209341637	241.5	low
219822_at	MTRF1	0.0121782335603026	83.4	low
231887_s_at	PALD1	0.0121925726456203	33	high
221816_s_at	PHF11	0.0122289038355556	172.5	low
218288_s_at	CCDC90B	0.0122503947712128	473.7	low
202130_at	RIOK3	0.0122999085435169	691.9	low
205133_s_at	HSPE1	0.0123110194052375	1581.9	high
1560762_at	LINC00996	0.0123164410465632	4.8	low
225866_at	RPF2	0.0123208835714286	438.5	high
223407_at	ENKD1	0.0123258271776695	97.3	high
205593_s_at	PDE9A	0.0123264015203901	76.2	low
204009_s_at	KRAS	0.0123305676882197	746.1	low
230404_at	C5ORF63	0.0123316553607791	50.7	low
225371_at	GLE1	0.0123935482706767	113.4	high
226437_at	YIF1B	0.0123961359734513	95.8	high
221739_at	MYDGF	0.0124821650751547	265.4	high
1558142_at	TNRC6B	0.0125191236986301	395.4	low
201175_at	TMX2	0.0125888684584806	680.4	high
222640_at	DNMT3A	0.0125941255295675	574.7	high
227818_at	CEP85	0.0125969566181015	101.7	high
223714_at	ZNF256	0.0126415025805029	32.8	high
209132_s_at	COMMD4	0.0127202626675485	192.6	high
1570038_at	ZNF595	0.0127345822212428	25.3	high
230547_at	KCNC1	0.0127696069911894	96.3	high
212692_s_at	LRBA	0.0127771672126816	436	high
204825_at	MELK	0.0127825868001761	338.2	high
225612_s_at	B3GNT5	0.012807838891333	147	high
217923_at	PEF1	0.0128315229991205	157.9	low
221516_s_at	MIEF1	0.012850923956044	471.1	high
208636_at	ACTN1	0.0128812785413005	979	high
223002_s_at	XRN2	0.0129053782828283	473.1	high
201190_s_at	PITPNA	0.0129066302238806	208.3	low
203235_at	THOP1	0.0129403774725757	71.3	high
223256_at	G2E3	0.0129889273947368	217	high
224298_s_at	UBAC2	0.0130366908022797	283	high
204811_s_at	CACNA2D2	0.0131099609947415	163.4	high
218965_s_at	TUT1	0.0131379322558038	33.3	high
218243_at	RUFY1	0.0131532485595447	258.1	high
222608_s_at	ANLN	0.0131746517417943	185.6	high
226113_at	ZNF436	0.0131812958748906	64.4	low
203874_s_at	SMARCA1	0.013215652968955	397.1	low
227592_at	ALDH16A1	0.0132984004589161	41	high
224365_s_at	TIGD7	0.0133000571690695	90.1	high
218470_at	YARS2	0.0133311945152838	145.6	high
230237_at	ADCYAP1	0.0133624104932344	2.5	low
220345_at	LRRTM4	0.0133653592059337	18	low
221258_s_at	KIF18A	0.0133873881247274	66.5	high
214687_x_at	ALDOA	0.0134355525675676	1113.1	high
218542_at	CEP55	0.013473428962963	114.6	high
238121_at	GK5	0.0134932195171814	64.5	low
1563367_at	MAPT-AS1	0.013496999982586	14.3	low
203482_at	SLF2	0.013497086897302	109.3	low
208723_at	USP11	0.0134995525827526	744.8	high
202370_s_at	CBFB	0.0135199215	827.8	low
218977_s_at	TRNAU1AP	0.0135583999435028	110.3	low
208368_s_at	BRCA2	0.013605638210252	42.8	high
224759_s_at	TMEM263	0.0136702564307425	471.9	low
208678_at	ATP6V1E1	0.0137397111501736	455.9	low
211890_x_at	CAPN3	0.0137511561822126	2.4	low
235949_at	TTC26	0.0137977032914137	61.1	high
205224_at	SURF2	0.0138152604551365	99.7	high
213951_s_at	PSMC3IP	0.0138701947443674	213.3	high
209598_at	PNMA2	0.013894830463003	791.4	low
205475_at	SCRG1	0.0138950545474231	74	low
219307_at	PDSS2	0.0139002158787879	128	low
211677_x_at	CADM3	0.0139044436764706	44.6	low
225731_at	ANKRD50	0.0139103279074795	302	low
201592_at	EIF3H	0.0139614643733794	2943.9	high
204252_at	CDK2	0.0139746490842333	128.2	high
221410_x_at	PCDHB3	0.013999440984456	8	low
235072_s_at	KIF13A	0.0140895508416055	171.6	low
206098_at	ZBTB6	0.0140953425237273	21.7	low
231176_at	PRR19	0.0141216183527382	15.3	high
200910_at	CCT3	0.0141402959051724	2544	high
227262_at	HAPLN3	0.0141555628565274	61.3	high
227347_x_at	HES4	0.0143084698751077	50.8	low
204732_s_at	TRIM23	0.0143169202970297	135.7	low
206299_at	FAM155B	0.0143287014156626	51.7	high
212616_at	CHD9	0.0143580413333333	1152.5	low
208887_at	EIF3G	0.0143987162037833	809.3	high
223061_at	CHID1	0.0144168538719381	163.3	high
222580_at	ZNF644	0.0144943011678832	543.6	low
207121_s_at	MAPK6	0.0144997983161512	867.4	low
225387_at	TSPAN5	0.0145274162934363	189.9	low
211071_s_at	MLLT11	0.0145332350643777	4347.1	low
225040_s_at	RPE	0.0145863136835334	250	high
221937_at	SYNRG	0.0146063505229318	458.3	low
204887_s_at	PLK4	0.0146325501371037	154.4	high
238681_at	GDPD1	0.014649954509636	494.6	low
211954_s_at	IPO5	0.0146649052525685	962.8	high
219918_s_at	ASPM	0.0146845629738982	449.9	high
221904_at	FAM131A	0.0147411164200171	116.1	low
225363_at	PTEN	0.0147995388969645	896.7	low
228305_at	ZNF565	0.0148324780598291	117.5	high
201264_at	COPE	0.0148545676847501	537	high
225170_at	WDR5	0.0148788121520068	158.1	high
201195_s_at	SLC7A5	0.0148915512377294	95.6	high
221669_s_at	ACAD8	0.0149569727090444	120.7	low
226327_at	ZNF507	0.015013396238806	281.7	high
224891_at	FOXO3	0.0150406316666667	1624.6	low
224250_s_at	SECISBP2	0.0150432610311035	430.7	high
213115_at	ATG4A	0.0150674664267462	80.5	low
229302_at	TMEM178A	0.0150757066028097	51.7	low
223168_at	RHOU	0.0150959576085106	440.7	low
208959_s_at	ERP44	0.0151074782900893	219.3	high
201174_s_at	TERF2IP	0.0151194014540816	802.9	low
51158_at	FAM174B	0.0151481090441801	61.9	low
41160_at	MBD3	0.0151517651296218	332.2	high
209974_s_at	BUB3	0.0151716746052632	1687	high
213921_at	SST	0.0151753375923567	70.4	low
226009_at	DPCD	0.015187556431905	110.4	high
202366_at	ACADS	0.0151885691094148	30.9	low
219405_at	TRIM68	0.015233169470339	96.1	high
217993_s_at	MAT2B	0.0152385993005511	648.4	low
218725_at	SLC25A22	0.0152914038754765	59.5	high
1556060_a_at	ZNF451	0.0154001872184589	511.3	low
218834_s_at	TMEM132A	0.0154047497122302	255.5	high
227852_at	RP9	0.0154864353699789	250.3	high
225128_at	KDELC2	0.0154903713790186	131.2	high
218757_s_at	UPF3B	0.015575229066723	255.9	high
232035_at	HIST1H4H	0.0155775077270807	19.1	high
204547_at	RAB40B	0.0155815301310228	236.7	low
229725_at	ACSL6	0.015686999223301	57.8	low
218224_at	PNMA1	0.0157745353459916	1485.1	high
219522_at	FJX1	0.0158437471151413	211.3	high
224995_at	SPIRE1	0.0158731955649241	326.7	low
205280_at	GLRB	0.0159249406321113	124.3	low
1558329_at	TONSL	0.0159392681718618	38.1	high
212621_at	NEMP1	0.015964214040404	284.8	high
216941_s_at	TAF1B	0.0159693537052632	135.2	high
213839_at	CLMN	0.0159779552102607	94.8	low
212509_s_at	MXRA7	0.0159838612242322	2882.7	low
212120_at	RHOQ	0.0159901414039512	528.6	low
235572_at	SPC24	0.0160907293571429	142.8	high
202075_s_at	PLTP	0.0160963418311634	94.2	high
226355_at	POC1A	0.0161003212468514	58.2	high
221019_s_at	COLEC12	0.0161195057952161	45	high
239407_at	PAXBP1-AS1	0.0161309460947987	32.5	low
204162_at	NDC80	0.0161847862321878	362.1	high
202146_at	IFRD1	0.0161910640880503	1050.2	low
212961_x_at	CXORF40B	0.0161972511688312	166.3	high
226414_s_at	ANAPC11	0.0162156047007116	1451.5	high
214901_at	ZNF8	0.0162218368174204	70.2	high
227165_at	SKA3	0.01624214	62.8	high
208644_at	PARP1	0.0162632288163948	341.5	high
224720_at	MIB1	0.0163017822115385	576.5	low
203738_at	C5ORF22	0.0163191308900961	276.2	low
227845_s_at	SHD	0.0163866401420217	324.4	high
232195_at	GPR158	0.016414364480167	249.2	low
203823_at	RGS3	0.0164355903505843	179.5	low
200830_at	PSMD2	0.0164456736879433	597.3	high
219889_at	FRAT1	0.0164460437281068	60.5	low
227898_s_at	ZFP41	0.0164549522217591	51.5	high
229875_at	ZDHHC22	0.0165599694673325	27.9	high
219008_at	LDAH	0.0165655012323064	233.1	high
235381_at	RSF1	0.0165657873594336	493.4	low
218564_at	RFWD3	0.0165677908666667	117.8	high
203744_at	HMGB3	0.0166253330116473	153.6	high
224944_at	TMPO	0.0166713897172557	1226	high
223015_at	EIF2A	0.0167044702908184	1068.2	high
219179_at	DACT1	0.0167067783333333	119.6	high
225803_at	FBXO32	0.0168073338273142	38	high
219434_at	TREM1	0.0168129545348837	39.4	high
223355_at	ALG1	0.0168387849087137	37.5	high
225439_at	NUDCD1	0.016851406185738	288	high
231809_x_at	PDCD7	0.0168578928328494	292	high
219034_at	PARP16	0.016942073750518	106	high
222206_s_at	NCLN	0.0170142386619718	26.3	high
210044_s_at	LYL1	0.0171200094453642	70.5	high
39817_s_at	DNPH1	0.017120122	120.5	high
226168_at	ZFAND2B	0.0173575026851469	81.8	low
203427_at	ASF1A	0.0174266193589744	291.9	low
223507_at	CLPX	0.0174378318778374	165.7	low
213280_at	RAP1GAP2	0.0174397768744839	390.7	low
223179_at	YPEL3	0.0174406720900454	244.8	low
217814_at	CCDC47	0.0174443729049587	347.4	high
226868_at	GXYLT1	0.0174478894760726	129.6	low
223741_s_at	TTYH2	0.0174500309714758	88.8	high
39729_at	PRDX2	0.0174891284865979	2816.5	high
218441_s_at	RPAP1	0.0175174170292542	77.9	high
213682_at	NUP50	0.0175236884336356	608	high
204823_at	NAV3	0.0175723548517298	95.1	low
204986_s_at	TAOK2	0.0177054426101276	51.1	high
218071_s_at	MKRN2	0.0177200041481481	177.9	high
226349_at	C12ORF45	0.0177205928671329	79.7	high
206976_s_at	HSPH1	0.0177236232442434	1808.4	high
217861_s_at	PREB	0.0177283449815043	190.7	high
209238_at	STX3	0.0177490482169269	84.7	high
204730_at	RIMS3	0.0177780971909651	364.1	low
213315_x_at	CXORF40A	0.0178632491133005	187.3	high
1552256_a_at	SCARB1	0.0179675795199015	137.1	high
226117_at	TIFA	0.0179886478301887	79	high
203327_at	IDE	0.0180327083886839	118.9	high
1557091_at	MAMSTR	0.0180533878328554	50.8	high
205373_at	CTNNA2	0.0180537327377049	231.5	low
204354_at	POT1	0.018055030785919	290.1	low
208270_s_at	RNPEP	0.0180620768796069	248.6	high
218391_at	SNF8	0.0180997179664484	479.2	high
218969_at	PAM16	0.0182084190306748	133.9	high
227261_at	KLF12	0.0182111709399264	588.2	low
227268_at	RNFT1	0.0182157916271464	119.2	low
221686_s_at	RECQL5	0.0182978576388889	61.9	high
218143_s_at	SCAMP2	0.0183258235443038	128.7	high
204336_s_at	RGS19	0.0183279414693878	112.4	high
212818_s_at	ASB1	0.0183617077682579	147.5	high
230695_s_at	RSPH9	0.0183647979934747	5.4	low
225066_at	PPP2R2D	0.0183668480269058	109.8	low
214816_x_at	FAAP24	0.0184292028798371	43.2	high
225792_at	HOOK1	0.0184305386389568	86.3	low
201389_at	ITGA5	0.0184705127102804	137.7	high
213111_at	PIKFYVE	0.018471890732899	419.5	low
225570_at	SLC41A1	0.0184727687637251	157.5	high
230303_at	SYNPR	0.0184744241666667	21.5	low
212329_at	SCAP	0.0184801855044752	236.3	high
205304_s_at	KCNJ8	0.0184832176882377	157.7	high
225302_at	TMX3	0.0184897169021518	353.3	low
225695_at	SLC35F6	0.0184922052437043	194.8	high
213849_s_at	PPP2R2B	0.0186362956551724	96.3	low
225236_at	RBM18	0.0186390874269481	222.1	low
1556316_s_at	MIF-AS1	0.0186441812201054	21.9	high
225788_at	RRP36	0.0186449586739659	249.7	high
218110_at	XAB2	0.0186989507941653	38	high
211040_x_at	GTSE1	0.0187913792345079	554.9	high
206186_at	MPP3	0.0188089457732794	85.4	low
212782_x_at	POLR2J	0.0188570090692027	953.5	high
225802_at	TOP1MT	0.0189202291225233	47.4	high
219231_at	TGS1	0.0189207240938511	110.1	high
218945_at	METTL22	0.0189498655739693	181.4	high
1555844_s_at	HNRNPM	0.0190044546828283	1060.8	high
200078_s_at	ATP6V0B	0.0190059336066236	737.1	low
218789_s_at	C11ORF71	0.0190266424747679	67.1	low
209621_s_at	PDLIM3	0.01903833437046	499.4	high
230069_at	SFXN1	0.0191410587938685	142.1	low
204169_at	IMPDH1	0.0191748355	76.3	high
223529_at	SYT4	0.0192493884246575	577.6	low
224523_s_at	CMSS1	0.0192536784199919	480.4	high
200761_s_at	ARL6IP5	0.0192689756338028	1086.1	low
209782_s_at	DBP	0.0192739514814815	77	high
227334_at	USP54	0.0192750260612163	92	high
202268_s_at	NAE1	0.0193087627514079	920.8	high
205641_s_at	TRADD	0.0193725941656614	110.7	high
226814_at	ADAMTS9	0.0193899461615756	69	high
205739_x_at	ZNF107	0.0194979603977501	144.8	high
204791_at	NR2C1	0.0195198725863454	244.2	low
202506_at	SSFA2	0.0196096467282216	188.4	low
225729_at	C6ORF89	0.0197117276883013	150.4	low
213170_at	GPX7	0.0197127296553106	179.1	high
203655_at	XRCC1	0.019716503051662	128.5	high
212643_at	MAPK1IP1L	0.0197170858700882	1170.6	high
203884_s_at	RAB11FIP2	0.0197230014239872	312.2	low
212195_at	IL6ST	0.0197261979052969	1496.8	low
226258_at	AMN1	0.0197445655444355	183.5	low
219661_at	RANBP17	0.0197696468707483	110.8	high
225910_at	HELZ	0.0198315153136237	366.6	low
227626_at	PAQR8	0.019831943844	194.7	low
1553162_x_at	PROSER3	0.0198325623541167	39.6	high
223004_s_at	TIMMDC1	0.0198374389364254	559	high
219596_at	THAP10	0.0199393838458466	245.2	high
227012_at	SLC25A40	0.0200945857365269	320.3	low
219258_at	TIPIN	0.0200952733719074	79.4	high
209100_at	IFRD2	0.020137975412844	116	high
209681_at	SLC19A2	0.0202485461323764	151.6	high
210073_at	ST8SIA1	0.0202690270267039	72.9	low
238015_at	C4ORF46	0.0203053519419021	271.6	high
230977_at	NPM2	0.0203107331488854	119.5	high
1555359_at	PIGQ	0.0203178081481481	38.6	high
206653_at	POLR3G	0.0203206588225935	54.6	high
212502_at	ADO	0.0203208806454183	351.7	high
205981_s_at	ING2	0.0203756178767396	103.9	high
209206_at	SEC22B	0.0203923299324324	193.6	low
240432_x_at	KLF7	0.0204412454310687	412.6	low
200600_at	MSN	0.0204530081334392	749.5	high
202726_at	LIG1	0.0204575918697896	141.1	high
204546_at	KIAA0513	0.0206191196785714	67.8	low
207556_s_at	DGKZ	0.0206544051685839	160.3	high
209617_s_at	CTNND2	0.0206885244312327	95.9	low
220587_s_at	MLST8	0.0206924982791435	134.2	high
211107_s_at	AURKC	0.0207042431537242	5	low
211375_s_at	ILF3	0.0207556163683168	596.2	high
37860_at	ZNF337	0.0207854780585212	317.8	high
227679_at	HDAC11	0.0207872752650316	41.9	low
219444_at	BCORL1	0.0207932948990898	120.4	high
201664_at	SMC4	0.0207936090894695	592.9	high
203401_at	PRPS2	0.0208515215454545	268.7	high
218027_at	MRPL15	0.0208730228842355	877.9	high
218622_at	NUP37	0.0209489368483412	241.4	high
202522_at	PITPNB	0.0209510982550336	941.9	low
213392_at	IQCK	0.0209569411325967	136	high
239139_at	CPNE9	0.0210401154929022	19.4	low
